,DateTime,LocationID,ForecastTime,VendorID,Valuee,Units
17,2021-03-02T00:00,ARWN8,2021-02-25T00,code_balram,100.1078201399358,CFS
18,2021-03-02T06:00,ARWN8,2021-02-25T00,code_balram,100.11012021503488,CFS
19,2021-03-02T12:00,ARWN8,2021-02-25T00,code_balram,100.11068620047644,CFS
20,2021-03-02T18:00,ARWN8,2021-02-25T00,code_balram,100.11035930513358,CFS
21,2021-03-03T00:00,ARWN8,2021-02-25T00,code_balram,100.1079753893537,CFS
22,2021-03-03T06:00,ARWN8,2021-02-25T00,code_balram,100.10440061978457,CFS
23,2021-03-03T12:00,ARWN8,2021-02-25T00,code_balram,100.1059156564328,CFS
24,2021-03-03T18:00,ARWN8,2021-02-25T00,code_balram,100.10827852233173,CFS
25,2021-03-04T00:00,ARWN8,2021-02-25T00,code_balram,100.10958056584231,CFS
26,2021-03-04T06:00,ARWN8,2021-02-25T00,code_balram,100.10842536464342,CFS
27,2021-03-04T12:00,ARWN8,2021-02-25T00,code_balram,100.11052818490545,CFS
28,2021-03-04T18:00,ARWN8,2021-02-25T00,code_balram,100.11268698731381,CFS
29,2021-03-05T00:00,ARWN8,2021-02-25T00,code_balram,100.11160562307404,CFS
30,2021-03-05T06:00,ARWN8,2021-02-25T00,code_balram,100.11059736616289,CFS
31,2021-03-05T12:00,ARWN8,2021-02-25T00,code_balram,100.11131915946878,CFS
32,2021-03-05T18:00,ARWN8,2021-02-25T00,code_balram,100.1132975329828,CFS
33,2021-03-06T00:00,ARWN8,2021-02-25T00,code_balram,100.10967545446101,CFS
34,2021-03-06T06:00,ARWN8,2021-02-25T00,code_balram,100.10954960730578,CFS
35,2021-03-06T12:00,ARWN8,2021-02-25T00,code_balram,100.10948356556335,CFS
36,2021-03-06T18:00,ARWN8,2021-02-25T00,code_balram,100.10789906784754,CFS
37,2021-03-07T00:00,ARWN8,2021-02-25T00,code_balram,100.11123081869668,CFS
38,2021-03-07T06:00,ARWN8,2021-02-25T00,code_balram,100.11274555010466,CFS
39,2021-03-07T12:00,ARWN8,2021-02-25T00,code_balram,100.1124844116142,CFS
0,2021-02-25T18:00,CLNK1,2021-02-25T00,code_balram,162.0492577845623,CFS
1,2021-02-26T00:00,CLNK1,2021-02-25T00,code_balram,162.11910988481694,CFS
2,2021-02-26T06:00,CLNK1,2021-02-25T00,code_balram,162.14395480387878,CFS
3,2021-02-26T12:00,CLNK1,2021-02-25T00,code_balram,162.1829241145047,CFS
4,2021-02-26T18:00,CLNK1,2021-02-25T00,code_balram,162.17545196583143,CFS
5,2021-02-27T00:00,CLNK1,2021-02-25T00,code_balram,162.1979406070467,CFS
6,2021-02-27T06:00,CLNK1,2021-02-25T00,code_balram,162.20845899990326,CFS
7,2021-02-27T12:00,CLNK1,2021-02-25T00,code_balram,162.2041803920987,CFS
8,2021-02-27T18:00,CLNK1,2021-02-25T00,code_balram,162.20156032926639,CFS
9,2021-02-28T00:00,CLNK1,2021-02-25T00,code_balram,162.19537811235065,CFS
10,2021-02-28T06:00,CLNK1,2021-02-25T00,code_balram,162.1988739080988,CFS
11,2021-02-28T12:00,CLNK1,2021-02-25T00,code_balram,162.20513886589464,CFS
12,2021-02-28T18:00,CLNK1,2021-02-25T00,code_balram,162.20371214069064,CFS
13,2021-03-01T00:00,CLNK1,2021-02-25T00,code_balram,162.20920824840195,CFS
14,2021-03-01T06:00,CLNK1,2021-02-25T00,code_balram,162.20783261853555,CFS
15,2021-03-01T12:00,CLNK1,2021-02-25T00,code_balram,162.20858025973908,CFS
16,2021-03-01T18:00,CLNK1,2021-02-25T00,code_balram,162.2182126563605,CFS
17,2021-03-02T00:00,CLNK1,2021-02-25T00,code_balram,162.22336619125764,CFS
18,2021-03-02T06:00,CLNK1,2021-02-25T00,code_balram,162.2180837844272,CFS
19,2021-03-02T12:00,CLNK1,2021-02-25T00,code_balram,162.1829655582816,CFS
20,2021-03-02T18:00,CLNK1,2021-02-25T00,code_balram,162.18752715398224,CFS
21,2021-03-03T00:00,CLNK1,2021-02-25T00,code_balram,162.1953765235292,CFS
22,2021-03-03T06:00,CLNK1,2021-02-25T00,code_balram,162.18780917979262,CFS
23,2021-03-03T12:00,CLNK1,2021-02-25T00,code_balram,162.20442811440572,CFS
24,2021-03-03T18:00,CLNK1,2021-02-25T00,code_balram,162.21977377693472,CFS
25,2021-03-04T00:00,CLNK1,2021-02-25T00,code_balram,162.22199606226764,CFS
26,2021-03-04T06:00,CLNK1,2021-02-25T00,code_balram,162.2299029897092,CFS
27,2021-03-04T12:00,CLNK1,2021-02-25T00,code_balram,162.22097889346352,CFS
28,2021-03-04T18:00,CLNK1,2021-02-25T00,code_balram,162.22240276291916,CFS
29,2021-03-05T00:00,CLNK1,2021-02-25T00,code_balram,162.23601892569513,CFS
30,2021-03-05T06:00,CLNK1,2021-02-25T00,code_balram,162.23123216412185,CFS
31,2021-03-05T12:00,CLNK1,2021-02-25T00,code_balram,162.2287664386361,CFS
32,2021-03-05T18:00,CLNK1,2021-02-25T00,code_balram,162.21537461430964,CFS
33,2021-03-06T00:00,CLNK1,2021-02-25T00,code_balram,162.20809143737742,CFS
34,2021-03-06T06:00,CLNK1,2021-02-25T00,code_balram,162.20738930217254,CFS
35,2021-03-06T12:00,CLNK1,2021-02-25T00,code_balram,162.20804108849612,CFS
36,2021-03-06T18:00,CLNK1,2021-02-25T00,code_balram,162.22116909909698,CFS
37,2021-03-07T00:00,CLNK1,2021-02-25T00,code_balram,162.22006599446743,CFS
38,2021-03-07T06:00,CLNK1,2021-02-25T00,code_balram,162.22375867330666,CFS
39,2021-03-07T12:00,CLNK1,2021-02-25T00,code_balram,162.19987599753514,CFS
0,2021-02-25T18:00,CARO2,2021-02-25T00,code_balram,108.53783826293044,CFS
1,2021-02-26T00:00,CARO2,2021-02-25T00,code_balram,108.70736511588694,CFS
2,2021-02-26T06:00,CARO2,2021-02-25T00,code_balram,109.06398914047696,CFS
3,2021-02-26T12:00,CARO2,2021-02-25T00,code_balram,109.31459966938462,CFS
4,2021-02-26T18:00,CARO2,2021-02-25T00,code_balram,109.45105128139983,CFS
5,2021-02-27T00:00,CARO2,2021-02-25T00,code_balram,109.86392859939258,CFS
6,2021-02-27T06:00,CARO2,2021-02-25T00,code_balram,110.08157098287926,CFS
7,2021-02-27T12:00,CARO2,2021-02-25T00,code_balram,110.33733264293039,CFS
8,2021-02-27T18:00,CARO2,2021-02-25T00,code_balram,110.60812440971993,CFS
9,2021-02-28T00:00,CARO2,2021-02-25T00,code_balram,110.83409463859404,CFS
10,2021-02-28T06:00,CARO2,2021-02-25T00,code_balram,110.94739926932623,CFS
11,2021-02-28T12:00,CARO2,2021-02-25T00,code_balram,110.98453964051419,CFS
12,2021-02-28T18:00,CARO2,2021-02-25T00,code_balram,111.00477571948028,CFS
13,2021-03-01T00:00,CARO2,2021-02-25T00,code_balram,111.0299417608356,CFS
14,2021-03-01T06:00,CARO2,2021-02-25T00,code_balram,111.17981421139147,CFS
15,2021-03-01T12:00,CARO2,2021-02-25T00,code_balram,111.23405089558754,CFS
16,2021-03-01T18:00,CARO2,2021-02-25T00,code_balram,111.54117184951309,CFS
17,2021-03-02T00:00,CARO2,2021-02-25T00,code_balram,111.69189475263016,CFS
18,2021-03-02T06:00,CARO2,2021-02-25T00,code_balram,111.79568951143767,CFS
19,2021-03-02T12:00,CARO2,2021-02-25T00,code_balram,111.7978779822136,CFS
20,2021-03-02T18:00,CARO2,2021-02-25T00,code_balram,111.79963398879073,CFS
21,2021-03-03T00:00,CARO2,2021-02-25T00,code_balram,111.80166958936923,CFS
22,2021-03-03T06:00,CARO2,2021-02-25T00,code_balram,111.83423272747216,CFS
23,2021-03-03T12:00,CARO2,2021-02-25T00,code_balram,111.81813478393688,CFS
24,2021-03-03T18:00,CARO2,2021-02-25T00,code_balram,111.85518556309168,CFS
25,2021-03-04T00:00,CARO2,2021-02-25T00,code_balram,111.99006732067383,CFS
26,2021-03-04T06:00,CARO2,2021-02-25T00,code_balram,112.10421584083316,CFS
27,2021-03-04T12:00,CARO2,2021-02-25T00,code_balram,112.6381543339412,CFS
28,2021-03-04T18:00,CARO2,2021-02-25T00,code_balram,112.99588631611643,CFS
29,2021-03-05T00:00,CARO2,2021-02-25T00,code_balram,113.18039356507172,CFS
30,2021-03-05T06:00,CARO2,2021-02-25T00,code_balram,113.34622405049744,CFS
31,2021-03-05T12:00,CARO2,2021-02-25T00,code_balram,113.46530756901736,CFS
32,2021-03-05T18:00,CARO2,2021-02-25T00,code_balram,113.75704010052102,CFS
33,2021-03-06T00:00,CARO2,2021-02-25T00,code_balram,113.87085826100683,CFS
34,2021-03-06T06:00,CARO2,2021-02-25T00,code_balram,114.19827891715359,CFS
35,2021-03-06T12:00,CARO2,2021-02-25T00,code_balram,114.42317421826488,CFS
36,2021-03-06T18:00,CARO2,2021-02-25T00,code_balram,114.44398148032806,CFS
37,2021-03-07T00:00,CARO2,2021-02-25T00,code_balram,114.65185157709347,CFS
38,2021-03-07T06:00,CARO2,2021-02-25T00,code_balram,114.72968107381023,CFS
39,2021-03-07T12:00,CARO2,2021-02-25T00,code_balram,114.88065590286509,CFS
0,2021-02-25T18:00,BNDN5,2021-02-25T00,code_balram,158.05123435023464,CFS
1,2021-02-26T00:00,BNDN5,2021-02-25T00,code_balram,158.12756491014864,CFS
2,2021-02-26T06:00,BNDN5,2021-02-25T00,code_balram,158.1071457861037,CFS
3,2021-02-26T12:00,BNDN5,2021-02-25T00,code_balram,158.1007543724212,CFS
4,2021-02-26T18:00,BNDN5,2021-02-25T00,code_balram,158.18666656895897,CFS
5,2021-02-27T00:00,BNDN5,2021-02-25T00,code_balram,158.19277881245142,CFS
6,2021-02-27T06:00,BNDN5,2021-02-25T00,code_balram,158.19739329210097,CFS
7,2021-02-27T12:00,BNDN5,2021-02-25T00,code_balram,158.1911383371949,CFS
8,2021-02-27T18:00,BNDN5,2021-02-25T00,code_balram,158.17037057069803,CFS
9,2021-02-28T00:00,BNDN5,2021-02-25T00,code_balram,158.17087820671296,CFS
10,2021-02-28T06:00,BNDN5,2021-02-25T00,code_balram,158.1381547515406,CFS
11,2021-02-28T12:00,BNDN5,2021-02-25T00,code_balram,158.1611690362176,CFS
12,2021-02-28T18:00,BNDN5,2021-02-25T00,code_balram,158.20035601680027,CFS
13,2021-03-01T00:00,BNDN5,2021-02-25T00,code_balram,158.18658323621437,CFS
14,2021-03-01T06:00,BNDN5,2021-02-25T00,code_balram,158.18805857523154,CFS
15,2021-03-01T12:00,BNDN5,2021-02-25T00,code_balram,158.22591076267642,CFS
16,2021-03-01T18:00,BNDN5,2021-02-25T00,code_balram,158.2247510103603,CFS
17,2021-03-02T00:00,BNDN5,2021-02-25T00,code_balram,158.19475580530397,CFS
18,2021-03-02T06:00,BNDN5,2021-02-25T00,code_balram,158.19606067358777,CFS
19,2021-03-02T12:00,BNDN5,2021-02-25T00,code_balram,158.22643794458148,CFS
20,2021-03-02T18:00,BNDN5,2021-02-25T00,code_balram,158.29854911787024,CFS
21,2021-03-03T00:00,BNDN5,2021-02-25T00,code_balram,158.27741628337338,CFS
22,2021-03-03T06:00,BNDN5,2021-02-25T00,code_balram,158.2433338901542,CFS
23,2021-03-03T12:00,BNDN5,2021-02-25T00,code_balram,158.2634465312875,CFS
24,2021-03-03T18:00,BNDN5,2021-02-25T00,code_balram,158.24531352828845,CFS
25,2021-03-04T00:00,BNDN5,2021-02-25T00,code_balram,158.25844144824788,CFS
26,2021-03-04T06:00,BNDN5,2021-02-25T00,code_balram,158.24793932873288,CFS
27,2021-03-04T12:00,BNDN5,2021-02-25T00,code_balram,158.20373629431745,CFS
28,2021-03-04T18:00,BNDN5,2021-02-25T00,code_balram,158.20062742648818,CFS
29,2021-03-05T00:00,BNDN5,2021-02-25T00,code_balram,158.20588781902634,CFS
30,2021-03-05T06:00,BNDN5,2021-02-25T00,code_balram,158.28886236892907,CFS
31,2021-03-05T12:00,BNDN5,2021-02-25T00,code_balram,158.21564028507353,CFS
32,2021-03-05T18:00,BNDN5,2021-02-25T00,code_balram,158.18850999042385,CFS
33,2021-03-06T00:00,BNDN5,2021-02-25T00,code_balram,158.11097915668827,CFS
34,2021-03-06T06:00,BNDN5,2021-02-25T00,code_balram,158.14093444816444,CFS
35,2021-03-06T12:00,BNDN5,2021-02-25T00,code_balram,158.09642519839088,CFS
36,2021-03-06T18:00,BNDN5,2021-02-25T00,code_balram,158.0636399693222,CFS
37,2021-03-07T00:00,BNDN5,2021-02-25T00,code_balram,158.20685267106094,CFS
38,2021-03-07T06:00,BNDN5,2021-02-25T00,code_balram,158.19942515027566,CFS
39,2021-03-07T12:00,BNDN5,2021-02-25T00,code_balram,158.23545459371695,CFS
0,2021-02-25T18:00,TRAC2,2021-02-25T00,code_balram,110.3184264116901,CFS
1,2021-02-26T00:00,TRAC2,2021-02-25T00,code_balram,110.49337472382702,CFS
2,2021-02-26T06:00,TRAC2,2021-02-25T00,code_balram,110.49284706708407,CFS
3,2021-02-26T12:00,TRAC2,2021-02-25T00,code_balram,110.67803426941774,CFS
4,2021-02-26T18:00,TRAC2,2021-02-25T00,code_balram,110.89345841977232,CFS
5,2021-02-27T00:00,TRAC2,2021-02-25T00,code_balram,111.1475255698271,CFS
6,2021-02-27T06:00,TRAC2,2021-02-25T00,code_balram,111.27709983983435,CFS
7,2021-02-27T12:00,TRAC2,2021-02-25T00,code_balram,111.3204263310221,CFS
8,2021-02-27T18:00,TRAC2,2021-02-25T00,code_balram,111.40337223302004,CFS
9,2021-02-28T00:00,TRAC2,2021-02-25T00,code_balram,111.57289223558864,CFS
10,2021-02-28T06:00,TRAC2,2021-02-25T00,code_balram,111.632428559599,CFS
11,2021-02-28T12:00,TRAC2,2021-02-25T00,code_balram,111.45040273215956,CFS
12,2021-02-28T18:00,TRAC2,2021-02-25T00,code_balram,111.60565813231182,CFS
13,2021-03-01T00:00,TRAC2,2021-02-25T00,code_balram,111.73380890168374,CFS
14,2021-03-01T06:00,TRAC2,2021-02-25T00,code_balram,111.44203850686077,CFS
15,2021-03-01T12:00,TRAC2,2021-02-25T00,code_balram,111.55969757147204,CFS
16,2021-03-01T18:00,TRAC2,2021-02-25T00,code_balram,111.68305956593144,CFS
17,2021-03-02T00:00,TRAC2,2021-02-25T00,code_balram,111.46545972204862,CFS
18,2021-03-02T06:00,TRAC2,2021-02-25T00,code_balram,111.48475478246169,CFS
19,2021-03-02T12:00,TRAC2,2021-02-25T00,code_balram,111.58629430880535,CFS
20,2021-03-02T18:00,TRAC2,2021-02-25T00,code_balram,111.4842336259613,CFS
21,2021-03-03T00:00,TRAC2,2021-02-25T00,code_balram,111.27330297065829,CFS
22,2021-03-03T06:00,TRAC2,2021-02-25T00,code_balram,111.11376344848789,CFS
23,2021-03-03T12:00,TRAC2,2021-02-25T00,code_balram,111.21198770188725,CFS
24,2021-03-03T18:00,TRAC2,2021-02-25T00,code_balram,111.21371507566224,CFS
25,2021-03-04T00:00,TRAC2,2021-02-25T00,code_balram,111.22040397228794,CFS
26,2021-03-04T06:00,TRAC2,2021-02-25T00,code_balram,111.15605001108513,CFS
27,2021-03-04T12:00,TRAC2,2021-02-25T00,code_balram,111.1700762772453,CFS
28,2021-03-04T18:00,TRAC2,2021-02-25T00,code_balram,111.20951102051697,CFS
29,2021-03-05T00:00,TRAC2,2021-02-25T00,code_balram,111.16507750695524,CFS
30,2021-03-05T06:00,TRAC2,2021-02-25T00,code_balram,111.12687144750174,CFS
31,2021-03-05T12:00,TRAC2,2021-02-25T00,code_balram,111.20970756535402,CFS
32,2021-03-05T18:00,TRAC2,2021-02-25T00,code_balram,111.2136820682943,CFS
33,2021-03-06T00:00,TRAC2,2021-02-25T00,code_balram,111.14814677263834,CFS
34,2021-03-06T06:00,TRAC2,2021-02-25T00,code_balram,111.1331883548024,CFS
35,2021-03-06T12:00,TRAC2,2021-02-25T00,code_balram,111.18035338890333,CFS
36,2021-03-06T18:00,TRAC2,2021-02-25T00,code_balram,111.15003288944447,CFS
37,2021-03-07T00:00,TRAC2,2021-02-25T00,code_balram,111.18089528266609,CFS
38,2021-03-07T06:00,TRAC2,2021-02-25T00,code_balram,111.17921124215054,CFS
39,2021-03-07T12:00,TRAC2,2021-02-25T00,code_balram,111.17799575881558,CFS
0,2021-02-25T18:00,LABW4,2021-02-25T00,code_balram,547.5327535064542,CFS
1,2021-02-26T00:00,LABW4,2021-02-25T00,code_balram,548.0777991986374,CFS
2,2021-02-26T06:00,LABW4,2021-02-25T00,code_balram,548.3854225533079,CFS
3,2021-02-26T12:00,LABW4,2021-02-25T00,code_balram,548.3252450660149,CFS
4,2021-02-26T18:00,LABW4,2021-02-25T00,code_balram,548.2315310083086,CFS
5,2021-02-27T00:00,LABW4,2021-02-25T00,code_balram,548.1598803067415,CFS
6,2021-02-27T06:00,LABW4,2021-02-25T00,code_balram,548.4455556348978,CFS
7,2021-02-27T12:00,LABW4,2021-02-25T00,code_balram,548.1488727735382,CFS
8,2021-02-27T18:00,LABW4,2021-02-25T00,code_balram,548.1934178910557,CFS
9,2021-02-28T00:00,LABW4,2021-02-25T00,code_balram,548.2188581473231,CFS
10,2021-02-28T06:00,LABW4,2021-02-25T00,code_balram,548.6108930522827,CFS
11,2021-02-28T12:00,LABW4,2021-02-25T00,code_balram,548.6037658772223,CFS
12,2021-02-28T18:00,LABW4,2021-02-25T00,code_balram,548.6327279449581,CFS
13,2021-03-01T00:00,LABW4,2021-02-25T00,code_balram,548.324960146146,CFS
14,2021-03-01T06:00,LABW4,2021-02-25T00,code_balram,548.1858793939309,CFS
15,2021-03-01T12:00,LABW4,2021-02-25T00,code_balram,548.2504071294308,CFS
16,2021-03-01T18:00,LABW4,2021-02-25T00,code_balram,548.3089328501433,CFS
17,2021-03-02T00:00,LABW4,2021-02-25T00,code_balram,548.4555648552976,CFS
18,2021-03-02T06:00,LABW4,2021-02-25T00,code_balram,548.6614162041024,CFS
19,2021-03-02T12:00,LABW4,2021-02-25T00,code_balram,548.6341452526941,CFS
20,2021-03-02T18:00,LABW4,2021-02-25T00,code_balram,548.5032656470293,CFS
21,2021-03-03T00:00,LABW4,2021-02-25T00,code_balram,548.5181715759957,CFS
22,2021-03-03T06:00,LABW4,2021-02-25T00,code_balram,548.5613481185986,CFS
23,2021-03-03T12:00,LABW4,2021-02-25T00,code_balram,548.5408210835169,CFS
24,2021-03-03T18:00,LABW4,2021-02-25T00,code_balram,548.4852928261683,CFS
25,2021-03-04T00:00,LABW4,2021-02-25T00,code_balram,548.5822243398087,CFS
26,2021-03-04T06:00,LABW4,2021-02-25T00,code_balram,548.4028295090832,CFS
27,2021-03-04T12:00,LABW4,2021-02-25T00,code_balram,548.0215304479793,CFS
28,2021-03-04T18:00,LABW4,2021-02-25T00,code_balram,547.978998832008,CFS
29,2021-03-05T00:00,LABW4,2021-02-25T00,code_balram,548.0287700193358,CFS
30,2021-03-05T06:00,LABW4,2021-02-25T00,code_balram,547.8153311302879,CFS
31,2021-03-05T12:00,LABW4,2021-02-25T00,code_balram,547.9343452637511,CFS
32,2021-03-05T18:00,LABW4,2021-02-25T00,code_balram,547.8073125058505,CFS
33,2021-03-06T00:00,LABW4,2021-02-25T00,code_balram,547.7705354935291,CFS
34,2021-03-06T06:00,LABW4,2021-02-25T00,code_balram,547.7394286024236,CFS
35,2021-03-06T12:00,LABW4,2021-02-25T00,code_balram,547.8537461197056,CFS
36,2021-03-06T18:00,LABW4,2021-02-25T00,code_balram,548.0406937589652,CFS
37,2021-03-07T00:00,LABW4,2021-02-25T00,code_balram,548.1751889797075,CFS
38,2021-03-07T06:00,LABW4,2021-02-25T00,code_balram,547.9917399336032,CFS
39,2021-03-07T12:00,LABW4,2021-02-25T00,code_balram,547.9047457442298,CFS
0,2021-02-25T18:00,NFDC1,2021-02-25T00,code_balram,379.40744958138674,CFS
1,2021-02-26T00:00,NFDC1,2021-02-25T00,code_balram,380.14854521524774,CFS
2,2021-02-26T06:00,NFDC1,2021-02-25T00,code_balram,381.59246588293155,CFS
3,2021-02-26T12:00,NFDC1,2021-02-25T00,code_balram,381.02569107514046,CFS
4,2021-02-26T18:00,NFDC1,2021-02-25T00,code_balram,383.9492753839267,CFS
5,2021-02-27T00:00,NFDC1,2021-02-25T00,code_balram,383.97985373022306,CFS
6,2021-02-27T06:00,NFDC1,2021-02-25T00,code_balram,383.08654470329606,CFS
7,2021-02-27T12:00,NFDC1,2021-02-25T00,code_balram,380.9080519567275,CFS
8,2021-02-27T18:00,NFDC1,2021-02-25T00,code_balram,381.08148754506425,CFS
9,2021-02-28T00:00,NFDC1,2021-02-25T00,code_balram,381.2780353295359,CFS
10,2021-02-28T06:00,NFDC1,2021-02-25T00,code_balram,380.37249148684924,CFS
11,2021-02-28T12:00,NFDC1,2021-02-25T00,code_balram,381.63241742962185,CFS
12,2021-02-28T18:00,NFDC1,2021-02-25T00,code_balram,380.5334587569989,CFS
13,2021-03-01T00:00,NFDC1,2021-02-25T00,code_balram,378.91580198180077,CFS
14,2021-03-01T06:00,NFDC1,2021-02-25T00,code_balram,377.8397470716807,CFS
15,2021-03-01T12:00,NFDC1,2021-02-25T00,code_balram,378.108274795888,CFS
16,2021-03-01T18:00,NFDC1,2021-02-25T00,code_balram,378.3764653386747,CFS
17,2021-03-02T00:00,NFDC1,2021-02-25T00,code_balram,377.6595383068506,CFS
18,2021-03-02T06:00,NFDC1,2021-02-25T00,code_balram,376.27614401479246,CFS
19,2021-03-02T12:00,NFDC1,2021-02-25T00,code_balram,376.3744263869008,CFS
20,2021-03-02T18:00,NFDC1,2021-02-25T00,code_balram,378.02964714857177,CFS
21,2021-03-03T00:00,NFDC1,2021-02-25T00,code_balram,376.70373598499185,CFS
22,2021-03-03T06:00,NFDC1,2021-02-25T00,code_balram,376.17677366862335,CFS
23,2021-03-03T12:00,NFDC1,2021-02-25T00,code_balram,379.0876574097456,CFS
24,2021-03-03T18:00,NFDC1,2021-02-25T00,code_balram,381.6704071066416,CFS
25,2021-03-04T00:00,NFDC1,2021-02-25T00,code_balram,383.0115539383375,CFS
26,2021-03-04T06:00,NFDC1,2021-02-25T00,code_balram,382.81066539163913,CFS
27,2021-03-04T12:00,NFDC1,2021-02-25T00,code_balram,381.5840996210653,CFS
28,2021-03-04T18:00,NFDC1,2021-02-25T00,code_balram,380.8170375777688,CFS
29,2021-03-05T00:00,NFDC1,2021-02-25T00,code_balram,380.6019221112507,CFS
30,2021-03-05T06:00,NFDC1,2021-02-25T00,code_balram,379.31532818405276,CFS
